Read_ID	QUERY_LEN	REF_LEN	sDTW score: fwd-strand	sDTW score: rev-strand
312	read_2a7e7e61-f4dd-4322-987e-4e4fd556265e	2048	48128	258.75	264.25
313	read_2a980e6b-8738-4a00-8b52-34c3fed6f071	2048	48128	326.25	334.75
314	read_2ac51efb-2a66-4582-93e6-044c5500dd58	2048	48128	246.875	237.5
315	read_2ac633bc-b055-4640-b465-fb4ec424a4ec	2048	48128	308.75	316
316	read_2afd19a5-5267-411f-ba96-f0c8d3a38240	2048	48128	259	256.75
317	read_2b3b97c6-ce1b-4238-83e8-f633099e4a5f	2048	48128	267	271.5
318	read_2b45fed2-76c2-4735-8b99-9c10d61c409b	2048	48128	254	253.875
319	read_2b5b8c04-4482-45d2-bc9b-aa07769e57bc	2048	48128	239.875	230.375
320	read_2b6b1203-550e-4119-ab1f-abb71ded782c	2048	48128	290.25	300
321	read_2b6ebce2-b308-44ff-9349-c79401942335	2048	48128	269.5	282.75
322	read_2b798106-8e18-43ef-8050-d380d1787c4a	2048	48128	276.5	287.5
323	read_2b829356-ac29-42a4-b191-b4b31da7fee6	2048	48128	287.5	300.25
324	read_2ba6ae17-cf9d-46d4-8b26-53ed2d7499e4	2048	48128	253	258.25
325	read_2bee1020-d51e-4a76-be94-6c7a1142d298	2048	48128	307	305.25
326	read_2bfcbb5e-baf7-4d9b-a74c-2735832fd87a	2048	48128	276	266.25
327	read_2c1e1218-373e-4358-866c-a081cd72547b	2048	48128	197.25	200.875
328	read_2c650265-0fd4-45d3-a8df-711703e64472	2048	48128	283.25	285
329	read_2c727a98-8523-4ce9-8f7a-9006896ca199	2048	48128	339.5	344.5
330	read_2c94df13-de51-4c45-9423-1f0b42096ab7	2048	48128	283.75	294
331	read_2ca4c1e9-e36a-4cf8-9028-ed0962c2ad42	2048	48128	312	308.75
332	read_2ca9ea7d-e6f5-438d-ac55-1bc6acc463ca	2048	48128	268.75	263
333	read_2ce74d82-d3b9-4432-9d52-5ed5a529403e	2048	48128	245.625	258.25
334	read_2d6fd848-4a4a-4a36-97d0-c129a9993350	2048	48128	276.25	277.75
335	read_2d8149a9-aca5-4f68-b466-2715976c34fc	2048	48128	317.25	326.25
336	read_2d86e3f0-ca06-4b9c-9827-9b9a81888d9d	2048	48128	294.75	287.25
337	read_2da6a2b1-85aa-4127-b70f-a842f3b9d80b	2048	48128	278.25	289.5
338	read_2dab2477-2112-4a6e-bcff-8a2317979126	2048	48128	338.25	348.25
339	read_2e06b73c-4b24-4510-9830-c05b1bc9ac4e	2048	48128	258.75	275.25
340	read_2e4f28ae-c758-4650-8ae7-9297dbb54cbd	2048	48128	332.25	337.25
341	read_2e4f84de-fbda-4339-b3cc-fe9491512072	2048	48128	275.5	282.75
342	read_2e859412-8a83-4254-a176-0c709671fff2	2048	48128	312	310.5
343	read_2e8d58b1-a9ba-41a0-9fb2-be5398160510	2048	48128	258.25	260
344	read_2e90e7c6-4dd7-4e86-928e-2fa2d2190803	2048	48128	247.5	236.125
345	read_2eb02a01-a674-44e1-a14c-f558214e49cb	2048	48128	272	274
346	read_2f068b00-8006-4b6d-8d96-037149965d76	2048	48128	287	288
347	read_2f0e7584-cccd-4006-9c16-a7aba5553ee3	2048	48128	257.75	263.25
348	read_2f2ed738-d37e-4893-bbe6-1a4c51f3c360	2048	48128	308.75	309.75
349	read_2f682f9f-2acb-4c42-a3a6-d36df3e32ba6	2048	48128	263	265.5
350	read_2fabda44-1129-4b82-af36-406ea6eb4b4a	2048	48128	281.5	285.5
351	read_2facf42b-02b8-462d-a15b-c0135b20e4b5	2048	48128	275	285.25
352	read_2fbc55b6-6383-487f-be43-dee2421d36aa	2048	48128	305.75	322.5
353	read_2fffac99-950a-4197-a2c4-d76e7cdf21fa	2048	48128	284.5	286.5
354	read_3026629d-e77a-467c-9a6e-44d268881a12	2048	48128	265.5	269.5
355	read_3031b928-765b-43ac-891b-f29bcbc0049c	2048	48128	288	295.25
356	read_3059c714-4993-4475-8def-c8287ce9a234	2048	48128	321.75	329.5
357	read_3064d285-0aef-4b3f-ba71-29f4c7da437e	2048	48128	274.25	283
358	read_312ec30c-27fc-4051-8328-47129bf17cc4	2048	48128	263.5	277
359	read_31440e50-5a8e-49f9-aef2-3587ec28677a	2048	48128	260	269.75
360	read_31637be5-76c8-4f13-bf8c-12b45ecaa2b0	2048	48128	317.5	326
361	read_316aed07-fe67-4042-9f15-cf0c79c1b27a	2048	48128	288.5	292.25
362	read_3185c1ee-51c1-454c-b4b5-1c2bbe3bc8fd	2048	48128	284.25	278.25
363	read_318e397c-2596-4c07-861d-a12c745e86e4	2048	48128	310.75	327.75
364	read_31fb5d9e-6fba-44af-a94f-1ed2987f7f67	2048	48128	252.75	258.5
365	read_32082f0a-3799-4067-9a5a-6e957bd9851b	2048	48128	307.75	323.25
366	read_3232efec-2bef-49a9-8ebf-d8b2d11b5e44	2048	48128	292	300.5
367	read_3270ad01-fa94-4667-9963-d503416c0fa2	2048	48128	306.25	307.25
368	read_32abfda3-6cec-4fee-a949-85692f28ea74	2048	48128	248.875	250.75
369	read_32ba890c-3455-431f-9ee9-99f759bbe55c	2048	48128	249.125	255
370	read_32da6b3b-f2cd-4570-a712-0e35ae7e5abb	2048	48128	256.75	269
371	read_330640e9-ae53-48dc-9f8b-bb3d37080f66	2048	48128	271.75	250.125
372	read_3323ceec-2d61-4cb5-881b-ff17d8a224e2	2048	48128	270.5	267
373	read_33e2a89c-713d-4dd1-bbb3-d4303c9eca60	2048	48128	262	272.25
374	read_340072dc-e57d-4d5a-a8fe-6a9c99004135	2048	48128	387.5	386
375	read_340cbce8-642d-4961-8e69-40a4543f04a3	2048	48128	252	256.75
376	read_34129c35-55e3-44f2-817d-519614d3b030	2048	48128	288.75	281.75
377	read_34207068-9efa-4b1e-a7b6-c89f3e136489	2048	48128	292.75	295.25
378	read_3432149b-fcfc-4e4c-84f8-11f0e942732f	2048	48128	288.25	285.5
379	read_34360890-b5da-48b8-b236-917544ededde	2048	48128	229.25	235.625
380	read_344506d1-24a6-4071-b9d0-7551d0306744	2048	48128	263.75	271.25
381	read_345d8322-3fb2-406a-b4e4-cba7bca8ed31	2048	48128	316	326.5
382	read_347df03d-41e0-4722-861c-4a6edaa83ad6	2048	48128	275.25	287.25
383	read_3482f0b0-c8f3-4ece-b3ab-2e55f96d51df	2048	48128	299	309.5
384	read_34e35ae1-b5c5-43ee-ac2b-20b860c113cf	2048	48128	296	293.5
385	read_34eef5a6-2308-4277-90f1-8d62e3ac6090	2048	48128	272.25	283.5
386	read_35104d5f-c8b5-4509-9ae4-e5b996a183c4	2048	48128	291.5	301.75
387	read_35293b12-ce6d-40a9-9f10-6944eefa9961	2048	48128	249.25	265
388	read_35869989-4f25-435c-add3-cf976716e9a2	2048	48128	251.375	260.25
389	read_35905c87-70fd-4b49-be82-fe58d2794d53	2048	48128	244.5	248
390	read_3597d4d6-54d0-4e27-aa66-3d73ebf478a4	2048	48128	295.5	300.25
391	read_359d5a3e-baf6-481f-bc71-e787d352f7e0	2048	48128	263.25	269.25
392	read_35bb5875-48e0-49a9-b9dc-22365b004fe3	2048	48128	259.25	276
393	read_35d5924a-e230-40d9-8311-8f6beefb57af	2048	48128	272.25	258.75
394	read_3637d3ea-e66f-4107-b1c2-4e9079482150	2048	48128	284	290.25
395	read_363cc4a7-eaf8-4748-97a9-8921fab10acb	2048	48128	275.25	273.5
396	read_369c1e53-ed77-462b-ba2e-6fdcb34e6986	2048	48128	187.5	185.75
397	read_36dfcfb9-a185-48d2-a685-eae77797342b	2048	48128	286	293
398	read_3705d175-5d88-4929-9ae0-ae8f0ab20748	2048	48128	264.75	269.5
399	read_377e1809-a4f4-4991-9d65-000f0ba96fa4	2048	48128	284	277.25
400	read_383fd329-345f-4db3-8c32-60c2e72d8bfd	2048	48128	261	273.5
401	read_385886a8-8f04-45e9-9c80-c2661fff3cd5	2048	48128	289.75	294.5
402	read_387e4868-cc4e-4acd-822c-2dbb910f79ee	2048	48128	318.75	321.75
403	read_38999813-704e-43c0-a59c-160e80c9ebfd	2048	48128	279.25	300.5
404	read_38fe7b0b-c908-4de4-b394-322c92e64a54	2048	48128	287	292.25
405	read_39187ed6-0afe-4bcc-9d04-7cdb6620a07b	2048	48128	268.25	276.75
406	read_3926faff-a271-4f1b-8dce-f643a6199ee8	2048	48128	298.75	300.5
407	read_399aca6e-aa97-4bb7-b070-2fa2f4e03c04	2048	48128	263.25	264.75
408	read_39ac54ef-495c-45a9-ae2c-c9d62a6d1212	2048	48128	267.75	283.5
409	read_39bc7b8a-40e7-4800-8052-455f0352e1d1	2048	48128	272.75	279
410	read_39e61267-43f9-4d89-bbc1-791e3d22f799	2048	48128	322.75	327
411	read_39f5da0f-ce58-48a2-a6e2-89db41bc3cbd	2048	48128	234.5	264.25
412	read_3a03fb66-8933-45b3-afde-e4a23f83967a	2048	48128	282	294.25
413	read_3a0d17fd-b397-47c6-8c89-ffd5bc85ace2	2048	48128	260.25	253.25
414	read_3a12b562-dee8-431d-8960-5ad82d89f787	2048	48128	275.25	278.75
415	read_3a342a09-5f8c-494b-ae6f-5f1e444c3b53	2048	48128	266.25	281
416	read_3a38defc-6f5d-48f0-8a8d-61caa84579dc	2048	48128	243.375	246.875
417	read_3a782469-4e10-444c-981d-0cc3ed378511	2048	48128	295.25	308.75
418	read_3a8d0140-baed-4380-a16b-7f4bf8729ff1	2048	48128	266.75	269.75
419	read_3abd1cf3-ef7f-47da-92e7-3d4f44d652b8	2048	48128	240.125	241.25
420	read_3b1bdea7-c5f8-49d4-a597-a39f87b780d3	2048	48128	310.5	305.75
421	read_3b1c3c2d-54c3-4c5d-a250-73da6e832e9a	2048	48128	259.5	252.375
422	read_3b1cb4a4-68a9-4694-8140-3c876fd4ae20	2048	48128	266	275.5
423	read_3b2938a8-adcc-44b2-9ed0-f30deadad4f9	2048	48128	174.25	163.375
424	read_3b402711-d43c-4d65-976b-6db0ed2a7a35	2048	48128	279.25	289.75
425	read_3b489ff7-8fc7-4736-8d7f-fc2c5bfc4ab5	2048	48128	264.75	261.75
426	read_3bb9f0ec-bd36-4ff1-a12e-5b009b306f4f	2048	48128	258.75	252.5
427	read_3c131276-54d4-4528-853f-219143501cc4	2048	48128	266.5	266
428	read_3c99d5ad-a742-4509-b721-5ca665b4ba6e	2048	48128	231.375	228.125
429	read_3cd3a09b-8116-483f-837d-521ce11975c1	2048	48128	220.5	222.125
430	read_3d0abf2d-9327-499d-aa8c-a36d70bf0b01	2048	48128	311.5	305.25
431	read_3d0f3050-f530-4979-9f81-85c551797f9b	2048	48128	332.25	325.75
432	read_3d17600c-be7c-4f49-af4d-db51ed691c14	2048	48128	275.75	286.5
433	read_3d891bbf-3c2c-453d-80f6-3a3d1e97c27d	2048	48128	299.5	294
434	read_3df44476-77a9-438a-a97e-2a4412b285c2	2048	48128	220.25	218.25
435	read_3e189744-534d-41e8-b212-cfd63ea85195	2048	48128	270.75	270.5
436	read_3e4d4df7-da4e-4514-8f6d-ad42384e6203	2048	48128	265.75	268.25
437	read_3e81bf12-ddc1-44fb-9639-ef02fdbdfd53	2048	48128	267	282.75
438	read_3ee45dd6-8e13-47da-8ecc-cff386f68ba2	2048	48128	299.5	292
439	read_3ef4d4e9-6b3f-4be3-a58b-4421b397a10f	2048	48128	273.75	278
440	read_3f069af8-5993-431f-89dc-8b7d9d350b16	2048	48128	265	274
441	read_3f069be3-dd7b-4c82-b4f3-eb82008a86d3	2048	48128	295	305
442	read_3f62af71-fec5-4897-bff4-62da49caf391	2048	48128	291.25	294
443	read_3f97d6db-a5cc-4a17-9419-279083e9565f	2048	48128	270.75	276
444	read_3fa32259-ce20-438f-8b7d-66869d2cc076	2048	48128	262.75	267.25
445	read_3fb64b0d-0216-4bc2-b429-354203aa36de	2048	48128	278.25	269.5
446	read_3fc7f5a3-0401-4aa2-9d8f-90becdf01b6e	2048	48128	280	288.5
447	read_3fe06162-063a-4fea-a034-55cecf12d841	2048	48128	267.5	272.25
448	read_40298b30-1963-4d95-84eb-f67a34c582ae	2048	48128	273.5	286
449	read_40512fe2-fb20-426e-9be9-37bf687f3fe7	2048	48128	269.25	291
450	read_40698990-9059-459f-b06f-3ba60a7fbf8f	2048	48128	253.625	258.25
451	read_40918330-dd7c-4860-a699-dff99440114f	2048	48128	233.5	243.75
452	read_40b2a353-1528-43d8-b906-b74ddf2bf265	2048	48128	257.5	258.75
453	read_4113431e-27df-4a7a-b84f-042d90544d68	2048	48128	274.5	266.25
454	read_41379047-9e9f-4dcd-8698-9ee423d3ba0b	2048	48128	316.75	313.75
455	read_41699126-298f-428c-b0b9-5f314fd13f8c	2048	48128	276.25	287.25
456	read_418511d6-0b20-41b9-a5f5-3b70bc833e1e	2048	48128	276.5	279.75
457	read_4185c88d-0147-4414-b9c3-77f0ea87cdd4	2048	48128	247.875	264.75
458	read_42004ec1-9793-4a03-91c6-492b7c44d71b	2048	48128	333	331
459	read_42035002-06bd-4951-8923-256a211c942f	2048	48128	274.25	280.5
460	read_4207e25e-229d-4abe-a9d7-1bf514df43c0	2048	48128	293.25	287.25
461	read_420d4319-4fb4-4178-9a9e-67763b4923b4	2048	48128	260.25	266.75
462	read_4256519a-a132-4dde-ad9e-3d5b058c2b40	2048	48128	285.75	283.75
463	read_42884224-4167-4e8d-96ff-fb90b518df6f	2048	48128	250.875	263.25
464	read_4331c7a9-7071-4c85-8a4c-c7423e88669c	2048	48128	283.5	284
465	read_433ff0e6-71f7-481b-813d-311f41980440	2048	48128	318	312
466	read_4341d747-2bce-42e2-beb6-b71eed78eab6	2048	48128	309.5	317.25
467	read_437d889f-5580-4d51-8ee6-09a53b929126	2048	48128	278	293.25
468	read_4394343f-c40f-4b51-88d8-2d7ec435cf53	2048	48128	288	298.75
469	read_43bc9ba3-0ade-4d3e-9e5b-4edbdf3a961e	2048	48128	277.75	290
470	read_43e66f62-8bc2-4b2f-8ca5-8874444e35a8	2048	48128	237.375	244.25
471	read_43ed7d46-3ceb-4ced-b7bc-01171e83cd72	2048	48128	272	273.75
472	read_44097a5f-83f7-4b0e-9bfe-168320873836	2048	48128	458.75	453.75
473	read_441b25ff-d57a-450d-8739-51738182176b	2048	48128	314.75	312.5
474	read_445b9cf4-a403-46dd-988e-7f4a809533bc	2048	48128	290.25	291.25
475	read_449122df-e8ea-48dd-a74b-da4084da7ed5	2048	48128	245.625	243.625
476	read_44eeddfa-7b4a-4733-a030-f64b12154916	2048	48128	299	295.25
477	read_44f8e16d-50d8-4ac9-aa59-8da6e53011d3	2048	48128	233.375	245.625
478	read_4512d6be-5d8d-4ada-b983-f838baf02f6f	2048	48128	304	308.25
479	read_45586c28-6d5b-496e-9c49-1dd375291425	2048	48128	266.75	261.75
480	read_458fdbab-61d8-4981-bf92-74a85a2a1977	2048	48128	284.75	296.5
481	read_45aace11-ae3f-422d-b182-3083f7e46207	2048	48128	328.25	339.5
482	read_45d2fecd-6a33-4389-a269-40bb6325f306	2048	48128	323.75	339.5
483	read_460324cb-c04e-41be-9644-5283586c1240	2048	48128	260	262.25
484	read_466e85d3-f471-4764-a895-bdcf4fc52d08	2048	48128	289.5	303.5
485	read_466f2157-6905-4c54-a1a4-7b259f435aaf	2048	48128	323.25	316.75
486	read_4683e7a2-02e7-452b-98f7-ec25894dcc82	2048	48128	300.25	299.5
487	read_46abfef1-6ff7-4e56-8c6e-1e5959b44f25	2048	48128	350	351.75
488	read_46c1e052-5f93-48f7-821f-2358b5331a02	2048	48128	244	249.25
489	read_46c4603c-9222-42a9-92a1-e2ed5abc0ed3	2048	48128	278	291
490	read_46cddb6b-0601-4172-b0be-fe4316dce222	2048	48128	310.75	309.5
491	read_46cee1c2-b00e-4eea-ba1b-3c2f05e03c90	2048	48128	292.25	310
492	read_47065acd-0eeb-4231-b9dd-12b0b6715c4f	2048	48128	279.25	274.75
493	read_47187c52-34fb-4b98-90ab-cd0d6c11cdf4	2048	48128	261	270.75
494	read_47218723-8f98-47d0-a236-92d60a24179f	2048	48128	302	303
495	read_47416c23-0ca9-4422-a04a-d3f4748a3b0c	2048	48128	295	308.5
496	read_4746c103-c53e-4300-b3aa-9cdeccb7c24a	2048	48128	259.75	260.75
497	read_47485ca2-de2d-46c4-a125-7a2a915e4969	2048	48128	281.5	282
498	read_4775a803-efea-4e1d-9368-45974e4de900	2048	48128	301.5	309.25
499	read_47bce8e3-4a35-4a9b-ac9f-a41d34049810	2048	48128	295	292.5
500	read_47ddc444-bd1c-493c-a9f2-ad029bc05333	2048	48128	262.5	264.5
501	read_47e4a8ba-e7a7-43b7-b25e-1996ebdbb20d	2048	48128	307.25	314.25
502	read_4801cb50-b38c-4854-b91c-101f574a1686	2048	48128	178.75	160.75
503	read_480cdbab-f7f0-4962-8625-727448f9492e	2048	48128	273.75	265
504	read_4841f31b-04dc-45e8-92a1-30937876438a	2048	48128	275	285.5
505	read_485a48c2-28dd-4d53-bf6b-5528bda76b80	2048	48128	320	318
506	read_4869cd80-ec35-464f-8394-7c7736cfd571	2048	48128	278.75	291
507	read_487b3267-c992-4381-84e5-b1125698bdc1	2048	48128	261	264.5
508	read_48a6e739-24fe-4895-b1f8-bc3c73ccceb0	2048	48128	274	261.75
509	read_48ac8d7b-05b7-45a2-9f78-4420f612aff4	2048	48128	286.5	303
510	read_48ae9dd0-d7cb-4dc4-8333-c8b8a091aea7	2048	48128	317.5	321
511	read_48d3fe63-7f89-4d05-a051-2b1fbdca2fbc	2048	48128	279	295.75
512	read_48f36b57-9a93-48da-afcf-f23af4072216	2048	48128	284	295.75
513	read_49695d2d-4deb-4e8f-ab1e-261fd4a1351a	2048	48128	273	288.75
514	read_496fcd93-d8c3-460a-815a-8cc974643c42	2048	48128	261.75	264
515	read_49856e4e-244c-49eb-851f-6f1fb74ce2b4	2048	48128	273	271.75
516	read_49c18bd0-116e-4d5d-99cd-eb781bf5d7ed	2048	48128	252.625	252.25
517	read_49c388a4-2a21-48e9-8a7f-7a2dd1c792c6	2048	48128	268.25	263.75
518	read_49f7665b-d5ef-4965-b993-83d5aa382bc3	2048	48128	317.75	334.75
519	read_4a1b7fcd-980f-4c92-96e3-af8d2a966e7a	2048	48128	294.25	304.5
520	read_4a277159-1a01-4a0f-a41c-1c0ddabf43cb	2048	48128	261.75	263.5
521	read_4a3d19fd-265c-4943-bc4d-b90cd7963a0f	2048	48128	294.25	305
522	read_4a3d47da-f8f4-4c91-878c-285b1db354b4	2048	48128	230	233.375
523	read_4a625e75-31f0-4331-ae17-78581ed9fa13	2048	48128	218.75	202.875
524	read_4a6ccc87-8310-4e3d-8d14-78b4d2992610	2048	48128	302	307.5
525	read_4a98c2e0-504e-4a94-bd97-88a1514ced4c	2048	48128	292	288.5
526	read_4ab2321f-91ea-4e65-93f3-826cc7e454fe	2048	48128	271.75	285
527	read_4ab33155-5651-4598-9010-a3bf1028b3ef	2048	48128	275	281
528	read_4ae09c78-56b6-44db-9542-806c1244574f	2048	48128	324.5	328
529	read_4af4deea-9ff1-4948-86c7-705aed3e0664	2048	48128	274.25	281.25
530	read_4b09d48c-9951-4736-9814-3530b033d088	2048	48128	261	255.25
531	read_4b0af431-9a48-473c-9a1a-fc40c94ed2e3	2048	48128	343.75	345.25
532	read_4b1f88a6-e14a-4999-b383-c59713a3ab87	2048	48128	256.75	272
533	read_4b359a4b-cb99-4e0c-b4eb-a25b6193184d	2048	48128	267.25	270
534	read_4b3b2fc9-327b-4d6c-b233-24cec210d362	2048	48128	252.5	259.25
535	read_4b53bde3-77df-4ea0-b3d9-2aabebc52eb0	2048	48128	279.75	274.25
536	read_4b8cea54-232d-4f40-bf69-850b66b658d5	2048	48128	257.5	269
537	read_4bf214a0-b44a-4cc0-9e6f-5e0255b17b66	2048	48128	248.75	253.375
538	read_4c1608f7-67ef-4af1-a962-3cbb61643eed	2048	48128	237	248.5
539	read_4c398188-6feb-40aa-b02c-abd9c5c52e92	2048	48128	298.5	314
540	read_4c4795bb-2635-4f99-a258-a4d0ec74f236	2048	48128	650	627
541	read_4c5fc786-4a97-4b61-a978-e3930d740c6c	2048	48128	269.5	274.75
542	read_4c6147d5-a795-45e3-9534-109b946b05ce	2048	48128	257.5	258.25
543	read_4c84e7f9-e134-414b-8562-f846a3359c85	2048	48128	318.5	319.25
544	read_4c953c8e-d495-4e8c-951f-1c19112580d6	2048	48128	288	289
545	read_4cbdd7b4-86d7-410b-85e7-bedb2e9e3e1e	2048	48128	272.75	291.25
546	read_4cc16788-de0c-4b15-bc0a-a63334f3ce54	2048	48128	309	306.25
547	read_4cff6a3a-7b72-42a4-bd1c-eb43f1069b87	2048	48128	275	278
548	read_4d0d17cd-73b4-4ee1-a429-f55c2cdea8b8	2048	48128	236.875	255.375
549	read_4d663f69-2f4f-4125-9c53-12cebe2993d4	2048	48128	294.75	304.75
550	read_4da17f3a-94e2-4514-ba4a-592d1254bb5b	2048	48128	275.25	290.75
551	read_4dc9ea49-2a6a-447b-9ba7-7009be679ee8	2048	48128	289.75	302.5
552	read_4e512a12-6888-4d1c-b609-08c96478e28c	2048	48128	284	290.75
553	read_4e5873c6-1ad7-4e2a-8f53-06e52097aebd	2048	48128	244.375	250.625
554	read_4e833775-fb2d-4975-a8bd-21df848de3f4	2048	48128	292	298.75
555	read_4ecb20ab-c93d-406a-a181-13da39c1659e	2048	48128	276.75	288.25
556	read_4ef99493-5b27-4090-b676-3dc28fef18ae	2048	48128	286	295.5
557	read_4f170567-b3ee-4d44-8903-e5aa2fb87960	2048	48128	297.5	290.5
558	read_4f535a74-7873-4b87-88ef-82663183a271	2048	48128	279.75	284.75
559	read_4f6b1ae0-bafb-4da5-92b0-4317e71744c0	2048	48128	298.5	291.5
560	read_4f712745-45aa-47be-ba3e-3a3b1df956db	2048	48128	263	276.25
561	read_4f795230-d48b-41c3-8992-4ca357b1cd64	2048	48128	292	317.5
562	read_4f8f235a-cc73-4a6d-9337-97aa24162aae	2048	48128	289.25	297.25
563	read_4fadbfb7-f051-4b2d-b322-24d7af39b183	2048	48128	299.75	304.5
564	read_4fe76d5b-10dd-4c25-b9d5-48974f51b7bb	2048	48128	286.25	299
565	read_5050c8e4-3694-4376-b0d4-8bc01bd8b5dc	2048	48128	282.5	268
566	read_5057642f-ddcf-47b0-951b-f26824b55d19	2048	48128	267.5	281.5
567	read_50907697-abf3-4d79-bfd0-4a684656ad9e	2048	48128	282	299.25
568	read_50abaea7-36c8-4593-be17-8fbbbe373769	2048	48128	269.75	289.5
569	read_50cd1048-b23c-4ae2-af82-4b9d40f3b118	2048	48128	256.25	253.5
570	read_50d0fdf9-6881-4924-8883-822362570fd7	2048	48128	277.5	289.5
571	read_50d3257d-271a-477a-baaf-09c0b71dac2e	2048	48128	275.25	277
572	read_50e97573-3b16-4a85-b43f-ae08a49c532a	2048	48128	272.25	290.5
573	read_50e9e70e-e1eb-467a-9cae-19768a36863d	2048	48128	274.5	293.25
574	read_50f19b32-a6ea-4363-ad13-424bae945e11	2048	48128	289	299.5
575	read_51700b7f-6e91-4d64-8da7-36e29715046e	2048	48128	296	286
576	read_51f2a13c-ad2e-449c-9ef6-0fdb79789d0d	2048	48128	241.875	259.5
577	read_5204ee5f-2eb1-482f-9473-f8122bf2d118	2048	48128	312	325
578	read_5215fe52-5188-4f54-aa7b-10a695b634a1	2048	48128	265	279.25
579	read_522f3ab2-a902-4a2b-b6c3-a371c4940cc4	2048	48128	304.75	309.5
580	read_526a7f5d-e085-4b42-bab4-e71d85cbcc9a	2048	48128	254.375	267
581	read_528e1d0c-a17f-4057-a6da-17e6b0716ec9	2048	48128	257.25	269.5
582	read_52a5887f-e731-4e1d-a36f-adac0d34c37c	2048	48128	293	293.75
583	read_52da1f1f-ecca-4018-ba72-3fa35b10c149	2048	48128	287.75	289.25
584	read_52dbf13b-287c-4929-b607-7c10ac34deaa	2048	48128	266	278.25
585	read_52f83d62-5e33-4282-800a-1cbfdd9fa792	2048	48128	307	319.25
586	read_530ff867-8279-4e3f-8113-8e5512ab6627	2048	48128	292	295
587	read_53216f22-cb69-451f-99e7-961d1f65fd90	2048	48128	283	283
588	read_5352b84f-c4bf-4e62-9920-4e89f104079f	2048	48128	297.25	312.5
589	read_5375d030-ca5d-4e08-bd11-b6658ca43971	2048	48128	256.75	278.5
590	read_53c1502e-842a-42a6-a8be-1a35a85c9082	2048	48128	245.125	246
591	read_53d07505-a914-41df-86a5-5ea19a038c92	2048	48128	279.5	290
592	read_53e49707-784f-4a01-9f98-5b78294c4670	2048	48128	233.25	256.5
593	read_53e78336-0856-4417-b9b9-9be53a30b6ec	2048	48128	291.75	295.75
594	read_5408c46f-1a98-4fc8-bc6c-5dc75be421bb	2048	48128	255.125	258.25
595	read_540e4514-11a3-43f4-a44b-575b2c12b628	2048	48128	257.75	255.5
596	read_54404b8f-6e46-46ce-b2c4-135a45a4dd0d	2048	48128	306	299.75
597	read_544ae2bb-9e2e-448a-8e2f-91c7b5e6a63b	2048	48128	269.25	269
598	read_54630276-8e79-4708-bbf4-c1f54fe93d6c	2048	48128	382.5	380.75
599	read_54810b02-05b5-40d6-baa8-21b3f029cf71	2048	48128	260.25	264.5
600	read_5499f52b-ad56-453b-807e-65a4a26e7271	2048	48128	284	286.5
601	read_54acbf73-9689-4a87-bb1c-6b5550db391c	2048	48128	267.25	291.75
602	read_54bb9cbb-154d-4f86-a0f1-a7f6f483adc7	2048	48128	274.75	272.5
603	read_54c542cd-4bfe-40bf-be9f-5e900b6d8d98	2048	48128	277.25	284
604	read_551d3987-8cdc-43f0-a9a0-e5aa74c96e30	2048	48128	300.75	303
605	read_554e09dd-dbf8-4560-bf37-2707b7647868	2048	48128	265.5	282.5
606	read_554f4a04-af4b-4bfc-a05a-feff59625bd8	2048	48128	256.5	281.5
607	read_55892f5c-9c8f-4e6c-a33e-ade11b53652a	2048	48128	323.25	317.75
608	read_558baf5b-a147-4d8f-b718-037fbeacf3f1	2048	48128	314.75	311.25
609	read_559d4f95-c478-4473-a1a8-c8f5f05b8369	2048	48128	238.75	240.375
610	read_559d89f1-1460-47cb-962f-38258dbff633	2048	48128	266	272.5
611	read_55eb746a-26a1-4bd2-904f-c2faeea367ce	2048	48128	287.25	295.25
612	read_55f2349a-a5c7-413c-944d-6e723804f739	2048	48128	230.25	234.625
613	read_561efaa4-5660-4f22-9d9d-13dd0cbde40b	2048	48128	268.75	272.5
614	read_56345306-0a29-4251-8448-0e91261119b8	2048	48128	286	286.75
615	read_5661c5bf-7dc4-4f83-aee0-43d524956283	2048	48128	239.375	255.25
616	read_56625996-1ac5-4fbb-9f41-7ce4a80bd47c	2048	48128	235.75	242.75
617	read_56908d46-de47-455f-95e4-79a40ab6d22b	2048	48128	245.75	246.625
618	read_56c0dde2-fa89-44d2-8235-bd60910b3d2f	2048	48128	279.75	275.25
619	read_56f3d55a-2589-4ee2-bac6-08c6798b99fc	2048	48128	257.5	257.25
620	read_577002ae-1d29-4632-b317-fed97c456274	2048	48128	299	314
621	read_58150f52-f808-4b45-8d6e-281e33d261c8	2048	48128	260.75	261.25
622	read_586e70f3-8648-45f5-9457-754309ec85b3	2048	48128	278.25	280
623	read_58c9afce-a753-47a5-b8df-ec057d8f2e51	2048	48128	219.75	235.125
624	read_58eb4e1a-302d-4777-8a52-296bf62d039d	2048	48128	288.5	292.5
625	read_590a9ffe-1550-4649-970a-2295f7e7255a	2048	48128	234.875	223.625
626	read_591839a6-8820-4b65-9a22-d05e4d879beb	2048	48128	284	302.75
627	read_5925b3c1-b88c-400a-8b65-909597f29fe6	2048	48128	261.25	267
628	read_594ac31d-69db-4411-99e2-bc12284d9cf4	2048	48128	255.875	258.75
629	read_59681df2-eeb7-4938-b071-52422df0f915	2048	48128	261.5	266.5
